,sex,row_number,liters_drunk,drink,check_number,label,age_child,age_adult,age_old,morning,day,evening
1519,1,71.0,0.0,1,1508,1,False,False,True,False,False,True
1520,1,37.0,2.0,1,8669,1,False,False,True,False,False,True
1521,1,8.0,3.0,0,6521,0,True,False,False,True,False,False
1522,1,83.0,2.0,0,9144,0,True,False,False,True,False,False
1523,0,67.0,1.0,1,3785,1,False,False,True,False,True,False
1524,0,43.0,5.0,0,4831,1,True,False,False,False,True,False
1525,1,68.0,4.0,1,5826,1,False,False,True,False,True,False
1526,0,12.0,0.0,0,1425,1,True,False,False,False,True,False
1527,1,45.0,5.0,0,9528,1,True,False,False,False,True,False
1528,0,50.0,4.0,1,5701,1,False,True,False,False,False,True
1529,1,18.0,4.0,0,5618,0,False,False,True,False,True,False
1530,1,86.0,0.0,0,3742,0,False,False,True,False,True,False
1531,0,83.0,5.0,0,4836,1,False,True,False,False,True,False
1532,0,64.0,1.0,0,6378,1,False,False,True,False,True,False
1533,1,88.0,5.0,0,7753,1,False,False,True,False,False,True
1534,1,2.0,0.0,0,6189,1,False,False,True,False,True,False
1535,1,66.0,2.5,1,5545,1,False,False,True,False,True,False
1536,1,94.0,4.0,0,9054,1,False,False,True,False,False,True
1537,1,3.0,5.0,0,9059,1,True,False,False,True,False,False
1538,1,10.0,2.0,1,6784,0,False,True,False,True,False,False
1539,1,20.0,5.0,1,371,1,False,True,False,True,False,False
1540,0,62.0,3.0,0,5017,1,False,False,True,False,False,True
1541,1,29.0,2.0,1,4091,1,False,False,True,False,False,True
1542,1,85.0,0.0,0,1023,1,False,False,True,False,False,True
1543,0,77.0,5.0,0,209,0,False,False,True,False,True,False
1544,1,93.0,4.0,0,9901,1,False,False,True,False,False,True
1545,0,94.0,1.0,1,4281,0,False,True,False,True,False,False
1546,1,12.0,5.0,1,6174,1,False,False,True,False,False,True
1547,1,14.0,3.0,0,3032,1,False,False,True,False,False,True
1548,0,55.0,0.0,1,7060,1,False,True,False,False,True,False
1549,1,11.0,3.0,0,2955,1,False,False,True,False,False,True
1550,1,47.0,4.0,0,3232,1,False,False,True,False,True,False
1551,1,87.0,3.0,1,9639,1,False,True,False,False,False,True
1552,0,69.0,1.0,0,9393,1,False,True,False,False,False,True
1553,1,64.0,5.0,1,7447,1,False,False,True,False,True,False
1554,1,53.0,3.0,0,1227,0,False,True,False,False,True,False
1555,1,41.0,5.0,1,1180,0,False,False,True,False,True,False
1556,0,11.0,2.5,0,7809,1,False,True,False,False,False,True
1557,0,20.0,2.5,1,5193,1,False,True,False,False,False,True
1558,1,7.0,2.0,1,3350,0,False,False,True,True,False,False
1559,1,64.0,5.0,1,108,1,False,False,True,False,False,True
1560,0,61.0,5.0,0,9648,1,False,True,False,False,False,True
1561,0,13.0,4.0,0,2951,0,False,False,True,True,False,False
1562,0,5.0,3.0,1,8663,1,False,True,False,False,True,False
1563,0,96.0,4.0,0,254,1,False,True,False,False,False,True
1564,1,100.0,0.0,0,463,0,False,True,False,True,False,False
1565,1,72.0,5.0,0,1822,1,False,False,True,False,True,False
1566,1,99.0,2.0,0,9492,1,False,False,True,False,False,True
1567,1,84.0,5.0,0,7532,0,False,False,True,False,True,False
1568,0,85.0,2.5,0,5614,1,False,False,True,False,False,True
1569,0,36.0,3.0,1,338,1,False,True,False,False,False,True
1570,1,26.0,4.0,0,4272,1,False,False,True,False,False,True
1571,1,100.0,0.0,1,8403,1,False,False,True,False,True,False
1572,0,46.0,2.0,0,312,0,False,True,False,True,False,False
1573,1,78.0,5.0,0,4406,0,False,False,True,True,False,False
1574,1,87.0,3.0,1,693,1,False,False,True,False,True,False
1575,1,17.0,2.0,1,7488,1,False,True,False,False,True,False
1576,0,3.0,1.0,1,8774,0,False,True,False,True,False,False
1577,0,46.0,0.0,0,7392,0,True,False,False,True,False,False
1578,1,84.0,5.0,1,8110,1,False,False,True,False,False,True
1579,0,77.0,3.0,0,8678,1,True,False,False,False,False,True
1580,0,52.0,4.0,0,1855,1,False,False,True,False,False,True
1581,0,53.0,5.0,0,5194,1,False,False,True,False,False,True
1582,1,88.0,4.0,0,5966,0,True,False,False,True,False,False
1583,1,28.0,0.0,0,4381,0,False,True,False,False,True,False
1584,0,85.0,2.0,0,8455,0,False,False,True,False,True,False
1585,0,64.0,4.0,0,4886,0,False,False,True,False,True,False
1586,0,22.0,3.0,0,7973,0,False,False,True,False,True,False
1587,1,5.0,2.5,0,5141,1,True,False,False,False,True,False
1588,0,1.0,2.0,1,2984,1,False,True,False,False,True,False
1589,0,100.0,3.0,0,3595,1,False,False,True,False,False,True
1590,1,68.0,2.0,0,573,1,False,False,True,False,False,True
1591,0,52.0,5.0,1,8280,0,False,False,True,False,True,False
1592,0,92.0,1.0,1,9300,0,False,False,True,True,False,False
1593,1,68.0,1.0,1,5845,0,False,True,False,True,False,False
1594,0,6.0,5.0,1,7295,0,False,False,True,True,False,False
1595,0,52.0,3.0,0,4414,1,False,True,False,False,False,True
1596,1,0.0,5.0,1,5197,0,False,False,True,True,False,False
1597,1,86.0,4.0,0,3819,1,False,True,False,False,True,False
1598,1,94.0,5.0,0,8449,1,True,False,False,False,True,False
1599,0,51.0,5.0,0,7126,0,False,True,False,True,False,False
1600,1,3.0,1.0,0,4493,1,False,False,True,False,True,False
1601,1,31.0,4.0,0,6221,1,False,False,True,False,False,True
1602,1,6.0,1.0,0,8477,0,False,True,False,True,False,False
1603,1,12.0,1.0,1,5058,0,False,True,False,True,False,False
1604,1,95.0,5.0,0,2416,1,False,True,False,False,False,True
1605,0,12.0,4.0,1,9334,1,False,True,False,True,False,False
1606,1,52.0,1.0,1,2411,0,False,False,True,True,False,False
1607,0,37.0,2.0,0,2646,1,False,True,False,False,False,True
1608,1,63.0,4.0,1,6515,0,False,False,True,False,True,False
1609,1,89.0,2.0,0,1635,1,True,False,False,False,True,False
1610,1,10.0,5.0,0,3752,1,False,False,True,False,True,False
1611,1,77.0,4.0,0,4169,0,False,True,False,True,False,False
1612,1,96.0,0.0,1,2508,0,False,False,True,False,True,False
1613,1,32.0,3.0,0,2799,1,False,True,False,False,True,False
1614,1,11.0,2.0,0,897,1,False,False,True,False,False,True
1615,0,99.0,4.0,0,5902,0,False,False,True,True,False,False
1616,1,80.0,0.0,1,9143,1,False,True,False,False,False,True
1617,1,14.0,1.0,0,8379,1,True,False,False,False,False,True
1618,0,88.0,1.0,0,8777,1,False,False,True,False,False,True
1619,0,43.0,0.0,1,4193,0,False,False,True,True,False,False
1620,0,8.0,0.0,0,8363,0,False,False,True,True,False,False
1621,1,32.0,1.0,1,1527,1,False,True,False,False,False,True
1622,1,88.0,3.0,1,8472,0,False,True,False,True,False,False
1623,0,15.0,3.0,0,8633,0,True,False,False,True,False,False
1624,1,76.0,1.0,1,8528,0,False,True,False,True,False,False
1625,0,91.0,4.0,1,7106,0,False,False,True,True,False,False
1626,1,38.0,2.5,0,838,0,False,True,False,True,False,False
1627,1,41.0,2.0,0,6798,0,False,True,False,True,False,False
1628,0,14.0,5.0,0,964,1,False,True,False,False,False,True
1629,1,65.0,5.0,0,5223,1,False,True,False,False,False,True
1630,0,43.0,1.0,1,3623,1,False,True,False,False,False,True
1631,0,10.0,5.0,1,0,0,False,False,True,True,False,False
1632,0,98.0,5.0,1,6055,1,False,True,False,False,False,True
1633,1,89.0,3.0,0,2692,0,False,False,True,True,False,False
1634,0,100.0,4.0,1,4766,1,False,True,False,True,False,False
1635,0,39.0,2.5,1,3977,1,False,True,False,False,False,True
1636,1,36.0,1.0,1,2150,0,False,True,False,True,False,False
1637,1,72.0,4.0,0,9307,1,True,False,False,False,False,True
1638,1,21.0,2.0,1,6229,1,False,True,False,False,True,False
1639,1,97.0,2.0,0,6150,1,False,False,True,False,False,True
1640,0,58.0,0.0,0,5681,0,False,True,False,False,True,False
1641,0,34.0,2.5,0,162,0,False,False,True,True,False,False
1642,0,98.0,4.0,0,86,1,False,False,True,False,False,True
1643,0,17.0,0.0,1,4923,1,False,False,True,False,True,False
1644,1,17.0,2.5,0,4764,0,False,True,False,True,False,False
1645,0,71.0,3.0,1,749,0,False,False,True,True,False,False
1646,0,88.0,0.0,1,4245,0,False,True,False,True,False,False
1647,0,91.0,2.5,0,4204,1,False,False,True,False,False,True
1648,0,7.0,4.0,0,3298,1,False,False,True,False,False,True
1649,0,57.0,3.0,1,7470,1,False,False,True,False,False,True
1650,1,56.0,2.5,0,3666,0,False,True,False,True,False,False
1651,1,76.0,5.0,1,8674,1,False,True,False,False,True,False
1652,1,72.0,2.0,1,2923,1,False,False,True,False,False,True
1653,0,47.0,2.0,1,4984,0,False,True,False,True,False,False
1654,1,26.0,5.0,1,5806,1,False,False,True,False,False,True
1655,0,21.0,2.5,1,2273,1,False,False,True,False,True,False
1656,0,14.0,2.0,1,622,1,False,False,True,False,False,True
1657,0,94.0,1.0,1,9296,1,False,True,False,False,True,False
1658,0,100.0,3.0,1,8242,1,False,True,False,False,True,False
1659,0,77.0,4.0,1,4472,1,False,False,True,False,True,False
1660,1,78.0,0.0,1,8312,1,False,False,True,False,True,False
1661,0,64.0,2.5,0,7154,0,True,False,False,True,False,False
1662,1,33.0,2.0,1,1562,1,False,False,True,False,False,True
1663,0,27.0,1.0,0,6954,0,False,False,True,True,False,False
1664,0,82.0,0.0,0,4694,1,False,True,False,False,True,False
1665,0,67.0,2.5,1,2744,0,False,False,True,True,False,False
1666,1,59.0,4.0,1,1074,1,False,True,False,False,True,False
1667,1,4.0,2.5,1,6148,1,False,False,True,False,True,False
1668,1,74.0,1.0,0,2497,1,False,False,True,False,False,True
1669,1,9.0,4.0,1,6960,0,False,False,True,True,False,False
1670,1,50.0,5.0,0,2729,0,False,False,True,True,False,False
1671,0,100.0,2.0,0,3949,1,False,False,True,False,True,False
1672,0,35.0,3.0,0,4336,0,True,False,False,True,False,False
1673,0,78.0,5.0,0,2120,0,False,False,True,False,True,False
1674,0,44.0,0.0,0,949,1,False,False,True,False,False,True
1675,1,24.0,2.0,0,1511,0,True,False,False,False,True,False
1676,1,62.0,5.0,0,1075,1,False,False,True,False,True,False
1677,1,79.0,1.0,1,9083,1,False,False,True,False,False,True
1678,0,100.0,5.0,0,6263,1,False,False,True,False,False,True
1679,1,1.0,1.0,1,2099,1,False,False,True,False,True,False
1680,0,90.0,4.0,1,3341,1,False,True,False,False,True,False
1681,0,41.0,2.0,1,9745,0,False,False,True,True,False,False
1682,0,77.0,5.0,1,5133,1,False,True,False,True,False,False
1683,1,71.0,5.0,0,9659,1,False,True,False,False,True,False
1684,1,66.0,3.0,0,2554,1,False,False,True,False,True,False
1685,1,35.0,5.0,1,3891,1,False,True,False,False,True,False
1686,0,56.0,4.0,1,5487,1,False,False,True,False,False,True
1687,1,52.0,5.0,1,4553,0,False,False,True,False,True,False
1688,0,23.0,4.0,1,4542,0,False,False,True,True,False,False
1689,1,66.0,4.0,0,7733,0,False,False,True,True,False,False
1690,0,16.0,5.0,0,8297,1,True,False,False,False,True,False
1691,0,26.0,1.0,0,2835,1,False,True,False,False,False,True
1692,0,71.0,3.0,0,2644,0,False,True,False,False,True,False
1693,1,73.0,2.5,0,9367,1,True,False,False,False,False,True
1694,0,61.0,2.5,1,1059,0,False,False,True,True,False,False
1695,0,63.0,2.5,0,6986,0,False,False,True,True,False,False
1696,1,36.0,5.0,0,7103,0,False,True,False,True,False,False
1697,1,67.0,5.0,1,3625,1,False,False,True,False,True,False
1698,1,67.0,2.5,0,3331,1,False,False,True,False,True,False
1699,1,25.0,5.0,1,596,1,False,True,False,False,True,False
1700,1,100.0,3.0,0,1829,0,True,False,False,True,False,False
1701,0,3.0,5.0,1,6817,1,False,False,True,False,True,False
1702,0,39.0,5.0,0,9805,0,False,True,False,True,False,False
1703,0,5.0,2.5,1,6117,1,False,True,False,False,True,False
1704,1,32.0,1.0,0,2468,1,True,False,False,False,False,True
1705,0,63.0,2.5,0,9058,1,True,False,False,False,False,True
1706,1,24.0,0.0,0,295,0,False,False,True,False,True,False
1707,0,93.0,3.0,1,1315,1,False,True,False,False,False,True
1708,1,98.0,2.0,0,6140,0,True,False,False,True,False,False
1709,1,11.0,4.0,0,256,1,False,True,False,False,False,True
1710,0,100.0,3.0,1,2899,0,False,False,True,True,False,False
1711,0,54.0,2.0,0,2060,1,True,False,False,False,True,False
1712,1,32.0,0.0,0,5365,1,True,False,False,False,False,True
1713,0,59.0,2.5,1,5053,0,False,False,True,True,False,False
1714,1,60.0,2.0,1,8263,0,False,False,True,True,False,False
1715,0,53.0,4.0,1,4711,1,False,True,False,False,False,True
1716,0,48.0,2.0,0,7434,1,False,True,False,False,True,False
1717,0,38.0,1.0,1,2094,0,False,False,True,True,False,False
1718,1,45.0,3.0,0,7688,1,False,True,False,False,False,True
1719,1,7.0,3.0,0,2649,1,False,True,False,False,True,False
1720,0,26.0,4.0,0,5528,1,False,False,True,False,True,False
1721,1,96.0,5.0,0,1993,1,False,False,True,False,False,True
1722,1,45.0,4.0,1,2191,1,False,True,False,False,False,True
1723,0,63.0,5.0,0,196,0,False,True,False,True,False,False
1724,1,100.0,1.0,0,5976,1,False,True,False,False,False,True
1725,0,14.0,0.0,0,7147,0,False,False,True,True,False,False
1726,0,47.0,5.0,0,2156,1,False,True,False,False,False,True
1727,1,3.0,0.0,0,2118,1,False,False,True,False,True,False
1728,1,19.0,0.0,0,8843,1,False,False,True,False,True,False
1729,0,77.0,4.0,0,7059,1,False,True,False,False,True,False
1730,0,98.0,0.0,1,9890,1,False,False,True,False,False,True
1731,1,37.0,5.0,0,4058,0,False,False,True,True,False,False
1732,1,48.0,0.0,1,9181,1,False,True,False,False,False,True
1733,1,78.0,5.0,0,7790,0,False,False,True,True,False,False
1734,1,69.0,0.0,0,1407,0,False,True,False,True,False,False
1735,1,12.0,4.0,1,3905,1,False,True,False,True,False,False
1736,1,48.0,4.0,0,7883,1,False,True,False,False,False,True
1737,1,7.0,5.0,0,4641,1,False,True,False,False,True,False
1738,1,70.0,2.0,0,6659,0,False,True,False,True,False,False
1739,1,100.0,0.0,1,5857,1,False,True,False,False,True,False
1740,0,76.0,4.0,0,7856,1,False,False,True,False,False,True
1741,0,16.0,4.0,1,9348,1,False,False,True,False,True,False
1742,1,100.0,3.0,1,6828,1,False,True,False,False,False,True
1743,1,61.0,2.5,0,2827,1,False,False,True,False,True,False
1744,1,35.0,2.0,1,6418,0,False,True,False,True,False,False
1745,1,81.0,4.0,0,6427,1,False,True,False,False,True,False
1746,1,63.0,3.0,0,4154,1,False,False,True,False,False,True
1747,0,25.0,4.0,1,9616,1,False,True,False,False,False,True
1748,0,31.0,4.0,0,2528,0,True,False,False,True,False,False
1749,1,72.0,0.0,0,3309,1,False,True,False,False,False,True
1750,0,9.0,4.0,1,5405,1,False,False,True,False,False,True
1751,1,55.0,5.0,1,7904,1,False,True,False,False,False,True
1752,1,16.0,5.0,1,1017,1,False,True,False,False,True,False
1753,0,52.0,3.0,1,2327,0,False,False,True,True,False,False
1754,0,5.0,1.0,1,4828,0,False,False,True,True,False,False
1755,1,53.0,5.0,1,8456,1,False,True,False,True,False,False
1756,1,100.0,4.0,0,3202,0,False,True,False,True,False,False
1757,1,73.0,4.0,1,5269,1,False,True,False,True,False,False
1758,0,42.0,4.0,0,5964,1,False,False,True,False,True,False
1759,0,7.0,4.0,0,3385,1,False,False,True,False,True,False
1760,0,49.0,2.0,0,9052,0,False,False,True,False,True,False
1761,0,100.0,5.0,0,3547,0,False,True,False,True,False,False
1762,1,44.0,4.0,0,8886,1,False,False,True,False,True,False
1763,1,61.0,2.5,1,4314,0,False,False,True,True,False,False
1764,0,96.0,2.5,0,698,1,False,False,True,False,False,True
1765,1,14.0,3.0,0,1990,1,True,False,False,False,False,True
1766,1,5.0,0.0,0,9612,1,False,True,False,False,False,True
1767,1,46.0,4.0,0,7646,1,False,True,False,False,True,False
1768,1,11.0,2.0,0,4532,1,False,True,False,False,False,True
1769,0,21.0,2.0,0,7133,0,False,True,False,True,False,False
1770,0,12.0,1.0,1,4420,0,False,True,False,False,True,False
1771,0,100.0,0.0,0,3447,1,True,False,False,False,True,False
1772,1,74.0,0.0,0,3686,1,False,True,False,False,False,True
1773,1,92.0,2.0,0,8959,1,False,True,False,False,False,True
1774,1,49.0,4.0,0,7429,0,False,True,False,True,False,False
1775,1,91.0,2.0,1,9269,1,False,False,True,False,True,False
1776,1,61.0,1.0,0,9082,1,False,True,False,False,True,False
1777,0,32.0,0.0,0,3402,0,False,True,False,True,False,False
1778,0,52.0,2.0,0,1965,1,False,True,False,False,True,False
1779,1,49.0,4.0,0,2079,0,False,True,False,True,False,False
1780,0,83.0,0.0,0,9304,1,False,True,False,False,False,True
1781,1,53.0,2.0,1,7696,0,False,False,True,True,False,False
1782,0,6.0,2.0,0,1936,1,False,False,True,False,True,False
1783,0,65.0,1.0,1,4408,1,False,False,True,False,True,False
1784,1,52.0,4.0,1,1987,1,False,True,False,False,True,False
1785,1,90.0,1.0,0,2976,1,False,True,False,False,True,False
1786,1,99.0,5.0,1,7245,1,False,True,False,False,False,True
1787,1,24.0,0.0,0,4990,0,False,True,False,True,False,False
1788,0,6.0,2.0,0,2275,1,False,False,True,False,True,False
1789,0,99.0,2.5,1,3527,0,False,False,True,False,True,False
1790,1,8.0,0.0,1,8990,1,False,True,False,False,False,True
1791,0,30.0,4.0,0,5450,1,True,False,False,False,False,True
1792,1,30.0,1.0,1,3259,1,False,True,False,False,False,True
1793,1,26.0,1.0,0,7995,0,False,True,False,True,False,False
1794,1,71.0,3.0,0,470,1,False,False,True,False,False,True
1795,1,39.0,5.0,0,2846,1,False,False,True,False,True,False
1796,1,81.0,4.0,0,5057,0,False,False,True,False,True,False
1797,1,91.0,5.0,1,4096,0,False,False,True,True,False,False
1798,1,59.0,2.5,1,4289,0,False,True,False,True,False,False
1799,0,84.0,5.0,0,2953,1,False,True,False,False,False,True
1800,1,16.0,1.0,0,4435,0,False,False,True,False,True,False
1801,0,20.0,5.0,0,5437,0,False,False,True,True,False,False
1802,1,28.0,5.0,1,6048,1,False,False,True,False,True,False
1803,1,48.0,3.0,0,2303,1,False,True,False,False,False,True
1804,0,22.0,1.0,0,5386,0,False,False,True,True,False,False
1805,1,7.0,0.0,0,933,0,False,False,True,True,False,False
1806,1,22.0,4.0,1,4655,1,False,False,True,False,True,False
1807,1,4.0,3.0,1,1112,1,False,True,False,False,False,True
1808,0,91.0,0.0,0,7420,0,True,False,False,True,False,False
1809,0,57.0,4.0,0,4334,1,False,True,False,False,False,True
1810,0,25.0,2.5,1,6856,1,False,False,True,False,True,False
1811,1,99.0,3.0,1,5086,1,False,True,False,False,False,True
1812,1,99.0,1.0,1,2162,1,False,True,False,False,False,True
1813,1,46.0,2.0,1,6780,1,False,False,True,False,False,True
1814,0,37.0,3.0,0,971,0,False,True,False,True,False,False
1815,0,58.0,1.0,1,356,0,False,False,True,True,False,False
1816,0,40.0,3.0,0,8929,1,False,False,True,False,True,False
1817,0,22.0,3.0,0,5713,0,True,False,False,True,False,False
1818,1,99.0,0.0,0,6334,1,True,False,False,False,False,True
1819,1,3.0,3.0,1,7346,1,False,True,False,False,True,False
1820,0,40.0,5.0,0,8200,1,False,False,True,False,False,True
1821,1,100.0,3.0,0,6084,0,False,True,False,True,False,False
1822,1,58.0,5.0,1,36,1,False,True,False,False,False,True
1823,1,33.0,3.0,0,6858,0,False,False,True,False,True,False
1824,1,64.0,5.0,0,4002,1,False,False,True,False,True,False
1825,0,12.0,1.0,0,3641,0,False,True,False,True,False,False
1826,1,95.0,5.0,1,5583,0,False,False,True,False,True,False
1827,1,92.0,3.0,0,3316,1,False,True,False,False,False,True
1828,1,50.0,5.0,0,4061,0,False,False,True,True,False,False
1829,0,100.0,2.0,0,3029,1,False,False,True,False,False,True
1830,0,78.0,1.0,0,8475,1,True,False,False,False,False,True
1831,1,73.0,1.0,1,2235,1,False,False,True,False,True,False
1832,0,31.0,1.0,0,4742,1,False,True,False,False,True,False
1833,1,35.0,0.0,0,4679,0,True,False,False,False,True,False
1834,0,92.0,2.0,0,9780,0,False,True,False,True,False,False
1835,1,98.0,3.0,0,1289,1,False,False,True,False,False,True
1836,0,94.0,1.0,1,762,1,False,False,True,False,False,True
1837,0,70.0,0.0,0,7225,0,False,False,True,True,False,False
1838,1,39.0,3.0,1,9429,0,False,False,True,False,True,False
1839,0,21.0,2.5,0,5401,0,False,True,False,True,False,False
1840,1,75.0,4.0,1,7233,1,False,True,False,True,False,False
1841,1,36.0,4.0,1,2875,1,False,False,True,False,False,True
1842,1,100.0,5.0,1,6283,1,False,True,False,False,False,True
1843,1,59.0,3.0,0,9076,1,False,True,False,False,True,False
1844,1,38.0,2.5,1,8711,0,False,False,True,False,True,False
1845,0,75.0,5.0,0,2054,1,False,True,False,False,False,True
1846,1,92.0,1.0,1,5520,1,False,True,False,False,False,True
